Date,Time,Lon,Lat,Temp (degrees),PMC 1.0 (ug/m3),PMC 2.5 (ug/m3),PMC 10.0 (ug/m3),Turbidity LDR voltage
20-07-29,11:12:19,-5.097440166666667,50.167266,16.75,0,0,0,1.8498046874999998
20-07-29,11:12:20,-5.0974406666666665,50.16726733333334,16.6875,0,0,0,1.84013671875
20-07-29,11:12:21,-5.097441333333333,50.16726816666666,16.6875,0,0,0,1.8465820312499999
20-07-29,11:12:22,-5.097441333333333,50.16726816666666,16.6875,0,0,0,1.8498046874999998
20-07-29,11:12:23,-5.097441833333333,50.16726866666666,16.6875,0,0,0,1.8465820312499999
20-07-29,11:12:24,-5.097441833333333,50.16726866666666,16.6875,0,0,0,1.8498046874999998
20-07-29,11:12:25,-5.097442666666667,50.16726866666666,16.625,0,0,0,1.8498046874999998
20-07-29,11:12:26,-5.097443166666666,50.1672685,16.625,0,0,0,1.8498046874999998
20-07-29,11:12:27,-5.097443,50.167269166666664,16.5625,0,0,0,1.8498046874999998
20-07-29,11:12:28,-5.097443,50.16726866666666,16.625,1,1,1,1.8498046874999998
20-07-29,11:12:29,-5.097442666666667,50.1672695,16.625,0,1,1,1.8498046874999998
20-07-29,11:12:30,-5.097442833333333,50.167269166666664,16.625,0,0,0,1.8498046874999998
20-07-29,11:12:31,-5.097443666666667,50.16726983333334,16.625,1,2,3,1.8498046874999998
20-07-29,11:12:32,-5.097444333333334,50.16727083333333,16.5625,1,1,2,1.8498046874999998
20-07-29,11:12:33,-5.0974441666666666,50.16727133333333,16.5625,1,1,2,1.8498046874999998
20-07-29,11:12:34,-5.097443833333333,50.167271,16.5625,1,1,2,1.8498046874999998
20-07-29,11:12:35,-5.097444,50.16727133333333,16.5625,1,1,2,1.8336914062499998
20-07-29,11:12:36,-5.097443833333333,50.16727133333333,16.5625,1,1,2,1.8336914062499998
20-07-29,11:12:37,-5.097443166666666,50.16727183333333,16.5625,1,1,2,1.8336914062499998
20-07-29,11:12:39,-5.097443166666666,50.16727183333333,16.625,1,1,2,1.8336914062499998
